invoice_no,transaction_date,customer_id,description,category,order_city_cleaned,order_postal,state,region,latitude,longitude,quantity,costs,profit_per_unit,baseline_shipping_cost,hypothesis_factor,hypothesis_shipping_cost,profit_before_shipping,profit_after_baseline,profit_after_hypothesis
575188,11/9/2021 09:07,16759,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,heavener,74937-7459,OK,Central,348.893,-946.008,2,6,4.48,10.2,0.8,9.6,8.96,-1.24,-0.640000000000001
575191,11/9/2021 09:22,18144,Earth Rated Dog Poop Bags,Disposables,appleton,54914-6428,WI,Central,442.611,-884.068,4,4,7.48,12.4,0.6,9.6,29.92,17.52,20.32
575193,11/9/2021 09:34,12681,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,atascadero,93422-6103,CA,West,354.894,-1.206.707,1,20,41.5,20,1.0,20,41.5,21.5,21.5
575193,11/9/2021 09:34,12681,Templation Soft Cat Treats,Pet Food,atascadero,93422-6103,CA,West,354.894,-1.206.707,4,6,4.74,18.6,0.6,14.4,18.96,0.360000000000003,4.56
575198,11/9/2021 09:47,12921,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,los angeles,90008,CA,West,340.544,-1.182.439,2,9,8.7,15.3,0.8,14.4,17.4,2.1,3.0
,11/9/2021 09:48,12921,Earth Rated Dog Poop Bags,Disposables,los angeles,90008,CA,West,340.544,-1.182.439,4,4,7.48,12.4,0.6,9.6,29.92,17.52,20.32
575199,11/9/2021 09:48,12921,Pet Grooming Brush,Grooming,los angeles,90008,CA,West,340.544,-1.182.439,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
575199,11/9/2021 09:48,12921,Pet Hair Remover,Grooming,los angeles,90008,CA,West,340.544,-1.182.439,7,5,6.48,26.0,0.5,17.5,45.36,19.36,27.86
575200,11/9/2021 09:50,12921,Templation Soft Cat Treats,Pet Food,los angeles,90008,CA,West,340.544,-1.182.439,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575201,11/9/2021 09:52,13629,Earth Rated Dog Poop Bags,Disposables,hamden,06518-3200,CT,East,413.959,-728.969,34,4,5.74,96.4,0.3,40.8,195.16,98.76,154.36
575202,11/9/2021 10:14,13018,Templation Soft Cat Treats,Pet Food,north hollywood,91606,CA,West,341.729,-118.374,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575203,11/9/2021 10:14,13018,Templation Soft Cat Treats,Pet Food,north hollywood,91606,CA,West,341.729,-118.374,4,6,4.74,18.6,0.6,14.4,18.96,0.360000000000003,4.56
575205,11/9/2021 10:18,13147,ProBiotic Supplements for Dogs,Supplements,san bernardino,92408-3545,CA,West,341.083,-1.172.898,8,7,7.7,41.3,0.4,22.4,61.6,20.3,39.2
575206,11/9/2021 10:26,14298,Canned Cat Food,Food,brunswick,31520-1613,GA,East,31.15,-814.915,8,9,8.34,53.1,0.4,28.8,66.72,13.62,37.92
575206,11/9/2021 10:26,14298,ProBiotic Supplements for Dogs,Supplements,brunswick,31520-1613,GA,East,31.15,-814.915,4,7,7.7,21.7,0.6,16.8,30.8,9.1,14.0
575209,11/9/2021 10:31,14214,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,dawsonville,30534-3414,GA,East,344.212,-841.191,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575210,11/9/2021 10:32,14732,Templation Soft Cat Treats,Pet Food,peru,46970-7215,IN,Central,407.537,-860.689,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575211,11/9/2021 10:39,17377,Earth Rated Dog Poop Bags,Disposables,loudon,37774-2175,TN,Central,357.329,-843.338,1,4,7.48,4,1.0,4,7.48,3.48,3.48
575211,11/9/2021 10:39,17377,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,loudon,37774-2175,TN,Central,357.329,-843.338,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
575211,11/9/2021 10:39,17377,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,loudon,37774-2175,TN,Central,357.329,-843.338,1,10,11.7,10,1.0,10,11.7,1.7,1.7
575213,11/9/2021 10:47,16210,Canned Cat Food,Food,reno,89521-8364,NV,West,395.293,-1.198.137,80,9,8.34,506.7,0.3,216.0,667.2,160.5,451.2
575213,11/9/2021 10:47,16210,Dog and Puppy Pads,Disposables,reno,89521-8364,NV,West,395.293,-1.198.137,6,5,9.3,22.5,0.5,15.0,55.8,33.3,40.8
575215,11/9/2021 11:04,18109,Dog and Puppy Pads,Disposables,spokane,99201,WA,West,476.589,-1.174.247,1,5,11.7,5,1.0,5,11.7,6.7,6.7
575218,11/9/2021 11:16,16592,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,Grooming,brilliant,43913-1047,OH,Central,402.648,-806.262,1,5,17.5,5,1.0,5,17.5,12.5,12.5
575218,11/9/2021 11:16,16592,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,brilliant,43913-1047,OH,Central,402.648,-806.262,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575218,11/9/2021 11:16,16592,Sheba Perfect Portions Pat Wet Cat Food,Food,brilliant,43913-1047,OH,Central,402.648,-806.262,4,2.5,2.6,7.75,0.6,6.0,10.4,2.65,4.4
575219,11/9/2021 11:17,17511,Dog and Puppy Pads,Disposables,dickinson,77539-3312,TX,Central,294.608,-950.513,11,5,9.3,40.0,0.3,16.5,102.3,62.3,85.8
575219,11/9/2021 11:17,17511,Earth Rated Dog Poop Bags,Disposables,dickinson,77539-3312,TX,Central,294.608,-950.513,17,4,5.74,48.8,0.3,20.4,97.58,48.78,77.18
575219,11/9/2021 11:17,17511,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,dickinson,77539-3312,TX,Central,294.608,-950.513,14,9,6.3,90.9,0.3,37.8,88.2,-2.69999999999999,50.4
575219,11/9/2021 11:17,,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,,,,,,,17,6,2.74,73.2,0.3,30.6,46.58,-26.62,15.98
,11/9/2021 11:17,17511,NexGard Chew for Dogs,Food,dickinson,77539-3312,TX,Central,294.608,-950.513,2,7,10.5,11.9,0.8,11.2,21.0,9.1,9.8
575219,11/9/2021 11:17,17511,Pet Grooming Brush,Grooming,dickinson,77539-3312,TX,Central,294.608,-950.513,17,5,4.7,61.0,0.3,25.5,79.9,18.9,54.4
575219,11/9/2021 11:17,17511,Pet Hair Remover,Grooming,dickinson,77539-3312,TX,Central,294.608,-950.513,17,5,4.74,61.0,0.3,25.5,80.58,19.58,55.08
575219,11/9/2021 11:17,17511,ProBiotic Supplements for Dogs,Supplements,dickinson,77539-3312,TX,Central,294.608,-950.513,4,7,7.7,21.7,0.6,16.8,30.8,9.1,14.0
575219,11/9/2021 11:17,17511,Sheba Perfect Portions Pat Wet Cat Food,Food,dickinson,77539-3312,TX,Central,294.608,-950.513,34,2.5,1.82,60.25,0.3,25.5,61.88,1.63,36.38
575220,11/9/2021 11:19,17511,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,dickinson,77539-3312,TX,Central,294.608,-950.513,17,6,2.74,73.2,0.3,30.6,46.58,-26.62,15.98
575220,11/9/2021 11:19,17511,Pet Hair Remover,Grooming,dickinson,77539-3312,TX,Central,294.608,-950.513,17,5,4.74,61.0,0.3,25.5,80.58,19.58,55.08
575221,11/9/2021 11:25,12949,NexGard Chew for Dogs,Food,los angeles,90064-1748,CA,West,340.544,-1.182.439,1,7,17.7,7,1.0,7,17.7,10.7,10.7
575221,11/9/2021 11:25,12949,ProBiotic Supplements for Dogs,Supplements,los angeles,90064-1748,CA,West,340.544,-1.182.439,1,7,12.5,7,1.0,7,12.5,5.5,5.5
,11/9/2021 11:25,12949,UltraSound Dog Barking Deterrent,Electronics,los angeles,90064-1748,CA,West,340.544,-1.182.439,1,5,9.7,5,1.0,5,9.7,4.7,4.7
575222,11/9/2021 11:33,16880,Canned Cat Food,Food,waldport,97394-3027,OR,West,444.268,-1.240.687,1,9,10.5,9,1.0,9,10.5,1.5,1.5
575222,,16880,Purina Pro Plan Adult Sensitive Skin,Supplements,waldport,97394-3027,OR,West,444.268,-1.240.687,2,10,26.5,17.0,0.8,16.0,53.0,36.0,37.0
575297,11/9/2021 12:26,15134,Dog and Puppy Pads,Disposables,annapolis,21401-4424,MD,East,389.786,-764.928,1,5,11.7,5,1.0,5,11.7,6.7,6.7
575298,11/9/2021 12:29,17841,Dog and Puppy Pads,Disposables,great falls,22066-1101,VA,East,389.982,-772.883,1,5,11.7,5,1.0,5,11.7,6.7,6.7
575298,11/9/2021 12:29,17841,Pet Hair Remover,Grooming,great falls,22066-1101,VA,East,389.982,-772.883,1,5,6.48,5,1.0,5,6.48,1.48,1.48
575298,11/9/2021 12:29,17841,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,great falls,22066-1101,VA,East,389.982,-772.883,1,10,11.7,10,1.0,10,11.7,1.7,1.7
575298,11/9/2021 12:29,17841,UltraSound Dog Barking Deterrent,Electronics,great falls,22066-1101,VA,East,389.982,-772.883,1,5,9.7,5,1.0,5,9.7,4.7,4.7
575300,11/9/2021 12:30,13804,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,holiday,34691-4233,FL,East,281.878,-827.395,2,12,11.7,20.4,0.8,19.2,23.4,3.0,4.2
575299,11/9/2021 12:30,14691,Purina Pro Plan Adult Sensitive Skin,Supplements,garrett,46738-1572,IN,Central,413.495,-851.355,2,10,19.48,17.0,0.8,16.0,38.96,21.96,22.96
575302,,17086,Earth Rated Dog Poop Bags,Disposables,strabane,15363-9605,PA,East,402.509,-801.978,17,4,5.74,48.8,0.3,20.4,97.58,48.78,77.18
575303,11/9/2021 12:34,12893,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,lawndale,90260-1615,CA,West,338.871,-1.183.531,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575305,11/9/2021 12:45,14188,Earth Rated Dog Poop Bags,Disposables,atlanta,30331-8969,GA,East,337.491,-843.902,4,4,7.48,12.4,0.6,9.6,29.92,17.52,20.32
575305,11/9/2021 12:45,14188,Pet Hair Remover,Grooming,atlanta,30331-8969,GA,East,337.491,-843.902,4,5,6.48,15.5,0.6,12.0,25.92,10.42,13.92
575320,11/9/2021 13:30,17011,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,morton,19070,PA,East,399.098,-753.235,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
575324,11/9/2021 13:45,14240,Dog and Puppy Pads,Disposables,lithonia,30058,GA,East,337.123,-841.052,1,5,11.7,5,1.0,5,11.7,6.7,6.7
,11/9/2021 13:46,17293,Templation Soft Cat Treats,Pet Food,houston,77007,TX,Central,297.589,-953.677,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575330,11/9/2021 13:50,15152,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,berwyn heights,20740-2763,MD,East,38.994,-769.105,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575330,11/9/2021 13:50,15152,Pet Odor Eliminator,Cleanig Supplies,berwyn heights,20740-2763,MD,East,38.994,-769.105,4,4,6.14,12.4,0.6,9.6,24.56,12.16,14.96
575331,11/9/2021 13:52,13209,Pet Grooming Brush,Grooming,san francisco,94116-1112,CA,West,377.648,-122.463,2,5,5.9,8.5,0.8,8.0,11.8,3.3,3.8
575331,11/9/2021 13:52,13209,Sheba Perfect Portions Pat Wet Cat Food,Food,san francisco,94116-1112,CA,West,377.648,-122.463,2,2.5,2.6,4.25,0.8,4.0,5.2,0.95,1.2
575331,11/9/2021 13:52,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,6,2.5,2.6,11.25,0.5,7.5,15.6,4.35,8.1
575332,11/9/2021 13:53,13209,Templation Soft Cat Treats,Pet Food,san francisco,94116-1112,CA,West,377.648,-122.463,8,6,4.74,35.4,0.4,19.2,37.92,2.52000000000001,18.72
575334,11/9/2021 13:54,14493,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,dolton,60419,IL,Central,416.389,-876.073,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575334,11/9/2021 13:54,14493,Pet Odor Eliminator,Cleanig Supplies,dolton,60419,IL,Central,416.389,-876.073,3,4,6.14,9.6,0.6,7.2,18.42,8.82,11.22
575334,11/9/2021 13:54,14493,Templation Soft Cat Treats,Pet Food,dolton,60419,IL,Central,416.389,-876.073,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575335,11/9/2021 13:56,12931,Pet Hair Remover,Grooming,los angeles,90025-7583,CA,West,340.544,-1.182.439,50,5,4.74,176.5,0.3,75.0,237.0,60.5,162.0
575335,11/9/2021 13:56,12931,Pet Odor Eliminator,Cleanig Supplies,los angeles,90025-7583,CA,West,340.544,-1.182.439,200,4,4.7,561.2,0.3,240.0,940.0,378.8,700.0
,11/9/2021 13:56,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,117,2.5,1.82,205.5,0.3,87.75,212.94,7.44,125.19
575335,11/9/2021 13:56,12931,Templation Soft Cat Treats,Pet Food,los angeles,90025-7583,CA,West,340.544,-1.182.439,50,6,4.74,211.8,0.3,90.0,237.0,25.2,147.0
575336,11/9/2021 13:58,14968,Pet Hair Remover,Grooming,boston,02115-2834,MA,East,423.605,-710.596,1,5,6.48,5,1.0,5,6.48,1.48,1.48
575336,11/9/2021 13:58,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,1,2.5,2.6,2.5,1.0,2.5,2.6,0.1,0.1
575336,11/9/2021 13:58,14968,Templation Soft Cat Treats,Pet Food,boston,02115-2834,MA,East,423.605,-710.596,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575337,11/9/2021 14:11,17867,Templation Soft Cat Treats,Pet Food,norfolk,23505-2603,VA,East,368.465,-762.916,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575340,11/9/2021 14:31,15485,Canned Cat Food,Food,st louis park,55416-2949,MN,Central,449.486,-93.365,2,9,10.5,15.3,0.8,14.4,21.0,5.7,6.6
575340,11/9/2021 14:31,15485,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,st louis park,55416-2949,MN,Central,449.486,-93.365,7,9,6.3,46.8,0.5,31.5,44.1,-2.7,12.6
575342,11/9/2021 14:44,17528,Templation Soft Cat Treats,Pet Food,fort worth,76111-2924,TX,Central,327.532,-973.327,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575366,11/9/2021 15:02,14621,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,Grooming,villa park,60181-1626,IL,Central,418.891,-879.775,1,5,17.5,5,1.0,5,17.5,12.5,12.5
,11/9/2021 15:07,14482,Pet Hair Remover,Grooming,collinsville,62234-5814,IL,Central,386.703,-899.845,1,5,6.48,5,1.0,5,6.48,1.48,1.48
575368,11/9/2021 15:07,14482,Templation Soft Cat Treats,Pet Food,collinsville,62234-5814,IL,Central,386.703,-899.845,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575369,11/9/2021 15:09,16655,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,marion,43302-4202,OH,Central,405.887,-831.285,7,9,6.3,46.8,0.5,31.5,44.1,-2.7,12.6
575370,11/9/2021 15:11,13522,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,gardner,81040-9738,CO,Central,377.833,-1.051.656,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575383,11/9/2021 15:17,15986,Pet Odor Eliminator,Cleanig Supplies,dumont,07628-3508,NJ,East,409.407,-739.968,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
575384,11/9/2021 15:17,17690,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,seadrift,77983-0726,TX,Central,284.153,-967.136,2,9,8.7,15.3,0.8,14.4,17.4,2.1,3.0
575388,11/9/2021 15:30,12971,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,mill valley,94941-4128,CA,West,37.906,-122.545,2,9,8.7,15.3,0.8,14.4,17.4,2.1,3.0
575392,11/9/2021 15:42,14234,Canned Cat Food,Food,kennesaw,30152-5865,GA,East,340.234,-846.155,2,9,10.5,15.3,0.8,14.4,21.0,5.7,6.6
575410,,17705,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,Grooming,the hills,78738-1421,TX,Central,,,1,5,17.5,5,1.0,5,17.5,12.5,12.5
575410,11/9/2021 15:50,,Earth Rated Dog Poop Bags,Disposables,,,,,,,4,4,7.48,12.4,0.6,9.6,29.92,17.52,20.32
575418,11/9/2021 15:52,16986,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,lititz,17543-9792,PA,East,401.571,-763.072,5,6,4.48,22.8,0.5,15.0,22.4,-0.399999999999995,7.4
575433,11/9/2021 15:54,16953,Earth Rated Dog Poop Bags,Disposables,greenville,16125,PA,East,414.045,-803.912,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
,11/9/2021 16:03,17702,Earth Rated Dog Poop Bags,Disposables,temple,76502-6078,TX,Central,310.982,-973.428,17,4,5.74,48.8,0.3,20.4,97.58,48.78,77.18
575477,11/9/2021 16:14,,Canned Cat Food,Food,,,,,,,1,9,32.76,9,1.0,9,32.76,23.76,23.76
575477,11/9/2021 16:14,,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,Grooming,,,,,,,2,5,41.74,8.5,0.8,8.0,83.48,74.98,75.48
575477,11/9/2021 16:14,,Earth Rated Dog Poop Bags,Disposables,,,,,,,1,4,19.78,4,1.0,4,19.78,15.78,15.78
575477,11/9/2021 16:14,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,,,,,,,1,9,25.74,9,1.0,9,25.74,16.74,16.74
575477,11/9/2021 16:14,,Milk-Bone MaroSnacks Dog Treats with Real Bone,Food,,,,,,,1,6,16.78,6,1.0,6,16.78,10.78,10.78
575477,11/9/2021 16:14,,Pet Grooming Brush,Grooming,,,,,,,1,5,20.78,5,1.0,5,20.78,15.78,15.78
575477,11/9/2021 16:14,,Pet Hair Remover,Grooming,,,,,,,1,5,18.78,5,1.0,5,18.78,13.78,13.78
575477,,,Purina Pro Plan Adult Sensitive Skin,Supplements,,,,,,,1,10,71.74,10,1.0,10,71.74,61.74,61.74
575477,11/9/2021 16:14,,Rechargeable Pet Nail Grinder,Grooming,,,,,,,1,5,34.74,5,1.0,5,34.74,29.74,29.74
575477,11/9/2021 16:14,,Sheba Perfect Portions Pat Wet Cat Food,Food,,,,,,,1,2.5,7.28,2.5,1.0,2.5,7.28,4.78,4.78
575477,11/9/2021 16:14,,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,,,,,,,1,20,114.76,20,1.0,20,114.76,94.76,94.76
575477,11/9/2021 16:14,,Templation Soft Cat Treats,Pet Food,,,,,,,4,6,18.78,18.6,0.6,14.4,75.12,56.52,60.72
575482,11/9/2021 16:33,15916,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,Grooming,"freedom,",3836,NH,East,438.123,-710.356,1,5,17.5,5,1.0,5,17.5,12.5,12.5
575482,11/9/2021 16:33,15916,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,"freedom,",3836,NH,East,438.123,-710.356,1,20,41.5,20,1.0,20,41.5,21.5,21.5
575482,11/9/2021 16:33,15916,Templation Soft Cat Treats,Pet Food,"freedom,",3836,NH,East,438.123,-710.356,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575483,11/9/2021 16:43,16996,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,manheim,17545-8106,PA,East,401.637,-763.952,2,12,11.7,20.4,0.8,19.2,23.4,3.0,4.2
575483,11/9/2021 16:43,16996,Pet Odor Eliminator,Cleanig Supplies,manheim,17545-8106,PA,East,401.637,-763.952,6,4,6.14,18.0,0.5,12.0,36.84,18.84,24.84
575484,11/9/2021 17:02,16670,Purina Pro Plan Adult Sensitive Skin,Supplements,monroe,45050-1564,OH,Central,394.403,-843.622,1,10,26.5,10,1.0,10,26.5,16.5,16.5
575484,11/9/2021 17:02,16670,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,monroe,45050-1564,OH,Central,394.403,-843.622,1,20,41.5,20,1.0,20,41.5,21.5,21.5
575484,11/9/2021 17:02,16670,Templation Soft Cat Treats,Pet Food,monroe,45050-1564,OH,Central,394.403,-843.622,1,6,6.48,6,1.0,6,6.48,0.48,0.48
575484,11/9/2021 17:02,16670,UltraSound Dog Barking Deterrent,Electronics,monroe,45050-1564,OH,Central,394.403,-843.622,1,5,9.7,5,1.0,5,9.7,4.7,4.7
575485,11/9/2021 17:03,18274,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,mount hope,25880-1324,WV,East,378.954,-811.643,1,20,41.5,20,1.0,20,41.5,21.5,21.5
575485,11/9/2021 17:03,18274,UltraSound Dog Barking Deterrent,Electronics,mount hope,25880-1324,WV,East,378.954,-811.643,1,5,9.7,5,1.0,5,9.7,4.7,4.7
575486,11/9/2021 17:07,14911,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,edgard,70049-2017,LA,Central,300.433,-905.601,4,9,8.7,27.9,0.6,21.6,34.8,6.9,13.2
575487,,15450,Pet Odor Eliminator,Cleanig Supplies,minneapolis,55410-1257,MN,Central,449.773,-932.655,2,4,6.14,6.8,0.8,6.4,12.28,5.48,5.88
575490,11/9/2021 17:44,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,,,,,,,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575490,11/9/2021 17:44,15031,Sheba Perfect Portions Pat Wet Cat Food,Food,hyde park,02136-1625,MA,East,422.557,-711.245,17,2.5,1.82,30.5,0.3,12.75,30.94,0.440000000000001,18.19
575491,11/9/2021 17:47,15531,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,Grooming,pineville,64856-9636,MO,Central,365.945,-943.841,1,5,,5,1.0,5,,,
575491,11/9/2021 17:47,15531,Earth Rated Dog Poop Bags,Disposables,pineville,64856-9636,MO,Central,365.945,-943.841,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
575491,11/9/2021 17:47,15531,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,pineville,64856-9636,MO,Central,365.945,-943.841,1,9,8.7,9,1.0,9,8.7,-0.300000000000001,-0.300000000000001
575491,11/9/2021 17:47,15531,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,pineville,64856-9636,MO,Central,365.945,-943.841,1,12,11.7,12,1.0,12,11.7,-0.300000000000001,-0.300000000000001
575491,11/9/2021 17:47,,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,,,,,,,1,10,11.7,10,1.0,10,11.7,1.7,1.7
575491,11/9/2021 17:47,15531,Purina Pro Plan Adult Sensitive Skin,Supplements,pineville,64856-9636,MO,Central,365.945,-943.841,1,10,26.5,10,1.0,10,26.5,16.5,16.5
575491,11/9/2021 17:47,15531,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,pineville,64856-9636,MO,Central,365.945,-943.841,1,20,41.5,20,1.0,20,41.5,21.5,21.5
575492,,18236,ProBiotic Supplements for Dogs,Supplements,salem,53168,WI,Central,425.547,-881.109,1,7,12.5,7,1.0,7,12.5,5.5,5.5
575499,,16003,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,Disposables,fairfield,07004-1712,NJ,East,408.837,-74.306,2,9,8.7,15.3,0.8,14.4,17.4,2.1,3.0
575499,11/10/2021 09:56,16003,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,fairfield,07004-1712,NJ,East,408.837,-74.306,2,10,11.7,17.0,0.8,16.0,23.4,6.4,7.4
575501,11/10/2021 09:59,16218,Pet Grooming Brush,Grooming,alden,14004-9493,NY,East,429.001,-78.492,4,5,5.9,15.5,0.6,12.0,23.6,8.1,11.6
575501,11/10/2021 09:59,16218,Sheba Perfect Portions Pat Wet Cat Food,Food,alden,14004-9493,NY,East,429.001,-78.492,17,2.5,1.82,30.5,0.3,12.75,30.94,0.440000000000001,18.19
575502,11/10/2021 10:10,16700,Pet Hair Remover,Grooming,uniontown,44685,OH,Central,409.759,-814.073,2,5,6.48,8.5,0.8,8.0,12.96,4.46,4.96
575502,11/10/2021 10:10,16700,UltraSound Dog Barking Deterrent,Electronics,uniontown,44685,OH,Central,409.759,-814.073,1,5,9.7,5,1.0,5,9.7,4.7,4.7
575504,11/10/2021 10:29,14895,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",Disposables,athens,71003-0001,LA,Central,326.504,-930.257,2,12,11.7,20.4,0.8,19.2,23.4,3.0,4.2
575504,11/10/2021 10:29,14895,Purina ONE SmartBlend Natural Adult Chicken 10lb,Food,athens,71003-0001,LA,Central,326.504,-930.257,1,10,11.7,10,1.0,10,11.7,1.7,1.7
575504,11/10/2021 10:29,14895,Rechargeable Pet Nail Grinder,Grooming,athens,71003-0001,LA,Central,326.504,-930.257,1,5,10.5,5,1.0,5,10.5,5.5,5.5
575504,11/10/2021 10:29,14895,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,athens,71003-0001,LA,Central,326.504,-930.257,1,20,41.5,20,1.0,20,41.5,21.5,21.5
575504,11/10/2021 10:29,14895,UltraSound Dog Barking Deterrent,Electronics,athens,71003-0001,LA,Central,326.504,-930.257,1,5,9.7,5,1.0,5,9.7,4.7,4.7
575509,11/10/2021 10:32,17101,Sheba Perfect Portions Pat Wet Cat Food,Food,west chester,19382,PA,East,399.597,-75.606,8,2.5,2.6,14.75,0.4,8.0,20.8,6.05,12.8
575507,11/10/2021 10:32,17197,Templation Soft Cat Treats,Pet Food,greenville,29609-6516,SC,East,348.514,-823.985,2,6,6.48,10.2,0.8,9.6,12.96,2.76,3.36
575512,11/10/2021 10:36,14121,Earth Rated Dog Poop Bags,Disposables,jacklsonville,32217-2473,FL,East,,,2,4,7.48,6.8,0.8,6.4,14.96,8.16,8.56
575512,11/10/2021 10:36,14121,Templation Soft Cat Treats,Pet Food,jacklsonville,32217-2473,FL,East,,,2,6,6.48,10.2,0.8,9.6,12.96,2.76,3.36
575514,11/10/2021 10:40,12541,Purina Pro Plan Adult Sensitive Skin,Supplements,hot springs,71909-6514,AR,Central,345.038,-930.552,1,10,26.5,10,1.0,10,26.5,16.5,16.5
575514,11/10/2021 10:40,12541,Sheba Perfect Portions Paté Wet Cat Food,Food,hot springs,71909-6514,AR,Central,345.038,-930.552,4,2.5,,7.75,0.6,6.0,,,
575515,11/10/2021 10:41,17315,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,pearland,77584-8720,TX,Central,29.564,-952.864,3,20,30.7,48.0,0.6,36.0,92.1,44.1,56.1
575516,11/10/2021 10:45,17340,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,Grooming,brentwood,37027-5720,TN,Central,360.326,-867.825,2,5,17.5,8.5,0.8,8.0,35.0,26.5,27.0
575516,11/10/2021 10:45,17340,Purina Pro Plan Adult Sensitive Skin,Supplements,brentwood,37027-5720,TN,Central,360.326,-867.825,2,10,19.48,17.0,0.8,16.0,38.96,21.96,22.96
575516,11/10/2021 10:45,17340,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,Food,brentwood,37027-5720,TN,Central,360.326,-867.825,1,20,41.5,20,1.0,20,41.5,21.5,21.5
